scanned 1692 files, 19341 fragments, 319471 candidate pairs
  src/slic3r/GUI/SelectMachine.cpp:3306-3318  <->  src/slic3r/GUI/SyncAmsInfoDialog.cpp:2134-2144  (EXACT, weighted=1, line=0.615385)
  src/slic3r/GUI/Gizmos/GLGizmoFuzzySkin.cpp:272-304  <->  src/slic3r/GUI/Gizmos/GLGizmoMmuSegmentation.cpp:712-743  (LITERAL, weighted=1, line=0.785714)
  src/slic3r/GUI/Gizmos/GLGizmoFdmSupports.cpp:534-541  <->  src/slic3r/GUI/Gizmos/GLGizmoSeam.cpp:187-194  (EXACT, weighted=1, line=1)
  src/slic3r/GUI/Gizmos/GLGizmoFdmSupports.cpp:534-541  <->  src/slic3r/GUI/Gizmos/GLGizmoMmuSegmentation.cpp:1118-1125  (EXACT, weighted=1, line=1)
  src/slic3r/GUI/Gizmos/GLGizmoFdmSupports.cpp:510-521  <->  src/slic3r/GUI/Gizmos/GLGizmoSeam.cpp:385-396  (EXACT, weighted=1, line=0.833333)
  src/slic3r/GUI/Gizmos/GLGizmoFdmSupports.cpp:510-521  <->  src/slic3r/GUI/Gizmos/GLGizmoMmuSegmentation.cpp:1006-1017  (EXACT, weighted=1, line=1)
  src/slic3r/GUI/Gizmos/GLGizmoFdmSupports.cpp:479-481  <->  src/slic3r/GUI/Gizmos/GLGizmoSeam.cpp:371-373  (EXACT, weighted=1, line=0.5)
  src/slic3r/GUI/Gizmos/GLGizmoFdmSupports.cpp:479-481  <->  src/slic3r/GUI/Gizmos/GLGizmoMmuSegmentation.cpp:968-970  (LITERAL, weighted=1, line=0.5)
  src/slic3r/GUI/Gizmos/GLGizmoHollow.cpp:380-383  <->  src/slic3r/GUI/Gizmos/GLGizmoSlaSupports.cpp:498-501  (EXACT, weighted=1, line=1)
  src/slic3r/GUI/Gizmos/GLGizmoHollow.cpp:373-376  <->  src/slic3r/GUI/Gizmos/GLGizmoSlaSupports.cpp:491-494  (EXACT, weighted=1, line=1)
  src/slic3r/GUI/Gizmos/GLGizmoFuzzySkin.cpp:246-247  <->  src/slic3r/GUI/Gizmos/GLGizmoMmuSegmentation.cpp:565-566  (EXACT, weighted=1, line=1)
  src/slic3r/GUI/Gizmos/GLGizmoFuzzySkin.cpp:479-494  <->  src/slic3r/GUI/Gizmos/GLGizmoSeam.cpp:421-435  (RENAMED, weighted=1, line=0.857143)
  src/slic3r/GUI/Gizmos/GLGizmoFuzzySkin.cpp:423-430  <->  src/slic3r/GUI/Gizmos/GLGizmoSeam.cpp:187-194  (EXACT, weighted=1, line=1)
  src/slic3r/GUI/Gizmos/GLGizmoFuzzySkin.cpp:423-430  <->  src/slic3r/GUI/Gizmos/GLGizmoMmuSegmentation.cpp:1118-1125  (EXACT, weighted=1, line=1)
  src/slic3r/GUI/Gizmos/GLGizmoFuzzySkin.cpp:399-410  <->  src/slic3r/GUI/Gizmos/GLGizmoSeam.cpp:385-396  (EXACT, weighted=1, line=0.833333)
  src/slic3r/GUI/Gizmos/GLGizmoFuzzySkin.cpp:399-410  <->  src/slic3r/GUI/Gizmos/GLGizmoMmuSegmentation.cpp:1006-1017  (EXACT, weighted=1, line=1)
  src/slic3r/GUI/Gizmos/GLGizmoFuzzySkin.cpp:272-304  <->  src/slic3r/GUI/Gizmos/GLGizmoSeam.cpp:266-296  (EXACT, weighted=1, line=1)
  src/slic3r/GUI/AmsMappingPopup.cpp:1868-1871  <->  src/slic3r/GUI/Widgets/FanControl.cpp:944-947  (EXACT, weighted=1, line=1)
  src/slic3r/GUI/Gizmos/GLGizmoCut.cpp:297-299  <->  src/slic3r/GUI/Gizmos/GLGizmoText.cpp:520-522  (EXACT, weighted=1, line=0.5)
  src/slic3r/GUI/BBLStatusBarPrint.cpp:368-375  <->  src/slic3r/GUI/BBLStatusBarSend.cpp:335-342  (EXACT, weighted=1, line=1)
  src/libslic3r/BridgeDetector.cpp:203-206  <->  src/libslic3r/InternalBridgeDetector.cpp:130-133  (EXACT, weighted=1, line=1)
  src/slic3r/GUI/Gizmos/GLGizmoBrimEars.cpp:523-530  <->  src/slic3r/GUI/Gizmos/GLGizmoSlaSupports.cpp:559-568  (EXACT, weighted=1, line=0.5)
  src/slic3r/GUI/BBLStatusBarPrint.cpp:98-101  <->  src/slic3r/GUI/BBLStatusBarSend.cpp:97-100  (RENAMED, weighted=1, line=0.6)
  src/slic3r/GUI/BBLStatusBarPrint.cpp:152-162  <->  src/slic3r/GUI/BBLStatusBarSend.cpp:136-146  (EXACT, weighted=1, line=1)
  src/slic3r/GUI/BBLStatusBarPrint.cpp:259-275  <->  src/slic3r/GUI/BBLStatusBarSend.cpp:239-255  (EXACT, weighted=1, line=1)
  src/slic3r/GUI/BBLStatusBarPrint.cpp:280-303  <->  src/slic3r/GUI/BBLStatusBarSend.cpp:260-283  (EXACT, weighted=1, line=1)
  src/libslic3r/Polygon.hpp:155-160  <->  src/libslic3r/Polyline.hpp:222-227  (EXACT, weighted=1, line=1)
  src/slic3r/GUI/Gizmos/GLGizmoBrimEars.cpp:425-434  <->  src/slic3r/GUI/Gizmos/GLGizmoSlaSupports.cpp:433-442  (EXACT, weighted=1, line=1)
  src/slic3r/GUI/Gizmos/GLGizmoCut.cpp:297-299  <->  src/slic3r/GUI/Gizmos/GLGizmoPainterBase.cpp:483-485  (EXACT, weighted=1, line=1)
  src/slic3r/GUI/Gizmos/GLGizmoBrimEars.cpp:425-434  <->  src/slic3r/GUI/Gizmos/GLGizmoHollow.cpp:339-348  (EXACT, weighted=1, line=1)
  src/libslic3r/Polygon.hpp:155-160  <->  src/libslic3r/Surface.hpp:279-284  (EXACT, weighted=1, line=1)
  src/slic3r/GUI/Gizmos/GLGizmoBase.cpp:202-226  <->  src/slic3r/GUI/Gizmos/GizmoObjectManipulation.cpp:513-537  (RENAMED, weighted=1, line=0.894737)
  src/slic3r/GUI/BBLStatusBarPrint.cpp:351-353  <->  src/slic3r/GUI/BBLStatusBarSend.cpp:318-320  (EXACT, weighted=1, line=1)
  src/slic3r/GUI/Calibration.cpp:329-337  <->  src/slic3r/GUI/StatusPanel.cpp:5437-5445  (EXACT, weighted=1, line=1)
  src/slic3r/GUI/CalibrationPanel.cpp:717-720  <->  src/slic3r/GUI/Monitor.cpp:141-145  (RENAMED, weighted=1, line=0.6)
  src/slic3r/GUI/BaseTransparentDPIFrame.cpp:291-300  <->  src/slic3r/GUI/ObjColorDialog.cpp:821-830  (EXACT, weighted=1, line=1)
  src/slic3r/GUI/Gizmos/GLGizmoFuzzySkin.cpp:246-247  <->  src/slic3r/GUI/Gizmos/GLGizmoSeam.cpp:241-242  (EXACT, weighted=1, line=1)
  src/slic3r/GUI/CalibrationWizardPresetPage.cpp:262-269  <->  src/slic3r/GUI/CalibrationWizardSavePage.cpp:829-836  (RENAMED, weighted=1, line=0.666667)
  src/slic3r/GUI/CalibrationWizardPage.cpp:987-1013  <->  src/slic3r/GUI/SendToPrinter.cpp:692-718  (EXACT, weighted=1, line=0.8)
  src/libslic3r/ClipperZUtils.hpp:25-25  <->  src/libslic3r/TriangleMeshSlicer.cpp:2075-2075  (EXACT, weighted=1, line=1)
  src/slic3r/GUI/CalibrationWizardPresetPage.cpp:57-64  <->  src/slic3r/GUI/CalibrationWizardSavePage.cpp:157-164  (EXACT, weighted=1, line=1)
  src/libslic3r/Color.cpp:475-482  <->  src/slic3r/GUI/Gizmos/GLGizmoBase.cpp:796-803  (EXACT, weighted=1, line=1)
  src/slic3r/GUI/CalibrationWizardPresetPage.cpp:57-64  <->  src/slic3r/GUI/CalibrationWizardSavePage.cpp:829-836  (EXACT, weighted=1, line=1)
  src/libslic3r/ElephantFootCompensation.cpp:257-261  <->  src/libslic3r/GCode/AvoidCrossingPerimeters.cpp:885-889  (EXACT, weighted=1, line=1)
  src/libslic3r/ElephantFootCompensation.cpp:349-353  <->  src/libslic3r/GCode/AvoidCrossingPerimeters.cpp:969-973  (EXACT, weighted=1, line=0.666667)
  src/libslic3r/ElephantFootCompensation.cpp:363-372  <->  src/libslic3r/GCode/AvoidCrossingPerimeters.cpp:978-987  (EXACT, weighted=1, line=1)
  src/slic3r/GUI/CalibrationWizardPage.cpp:987-1013  <->  src/slic3r/GUI/SelectMachine.cpp:987-1013  (LITERAL, weighted=1, line=0.5)
  src/slic3r/GUI/CalibrationWizardPresetPage.cpp:1314-1326  <->  src/slic3r/GUI/SyncAmsInfoDialog.cpp:1603-1614  (EXACT, weighted=1, line=0.8)
  src/slic3r/GUI/CalibrationWizardPresetPage.cpp:1331-1362  <->  src/slic3r/GUI/SendToPrinter.cpp:758-788  (LITERAL, weighted=1, line=0.692308)
  src/libslic3r/Emboss.cpp:1042-1068  <->  src/slic3r/Utils/FontUtils.cpp:94-120  (EXACT, weighted=1, line=1)
  src/libslic3r/Emboss.cpp:1073-1101  <->  src/slic3r/Utils/FontUtils.cpp:125-153  (EXACT, weighted=1, line=1)
  src/libslic3r/ElephantFootCompensation.cpp:377-381  <->  src/libslic3r/GCode/AvoidCrossingPerimeters.cpp:992-996  (EXACT, weighted=1, line=1)
  src/slic3r/GUI/CalibrationWizardPresetPage.cpp:262-269  <->  src/slic3r/GUI/CalibrationWizardSavePage.cpp:1013-1020  (RENAMED, weighted=1, line=0.666667)
  src/slic3r/GUI/CalibrationWizardPresetPage.cpp:1314-1326  <->  src/slic3r/GUI/SendToPrinter.cpp:72-84  (EXACT, weighted=1, line=1)
  src/slic3r/GUI/CalibrationWizardPresetPage.cpp:262-269  <->  src/slic3r/GUI/CalibrationWizardSavePage.cpp:1127-1134  (RENAMED, weighted=1, line=0.666667)
  src/slic3r/GUI/Gizmos/GLGizmoFdmSupports.cpp:313-345  <->  src/slic3r/GUI/Gizmos/GLGizmoSeam.cpp:266-296  (EXACT, weighted=1, line=1)
  src/slic3r/GUI/AmsMappingPopup.cpp:2082-2085  <->  src/slic3r/GUI/Widgets/FanControl.cpp:944-947  (EXACT, weighted=1, line=1)
  src/slic3r/GUI/BBLStatusBarBind.cpp:180-188  <->  src/slic3r/GUI/BBLStatusBarPrint.cpp:368-375  (EXACT, weighted=1, line=1)
  src/slic3r/GUI/Gizmos/GLGizmoColorCut.cpp:1405-1409  <->  src/slic3r/GUI/Gizmos/GLGizmoWarpCut.cpp:328-332  (EXACT, weighted=1, line=1)
  src/slic3r/GUI/BBLStatusBarBind.cpp:180-188  <->  src/slic3r/GUI/BBLStatusBarSend.cpp:335-342  (EXACT, weighted=1, line=1)
  src/slic3r/GUI/BBLStatusBarPrint.cpp:86-89  <->  src/slic3r/GUI/BBLStatusBarSend.cpp:83-86  (RENAMED, weighted=1, line=0.6)
  src/libslic3r/Polyline.hpp:222-227  <->  src/libslic3r/Surface.hpp:279-284  (EXACT, weighted=1, line=1)
  src/slic3r/GUI/Gizmos/GLGizmoBrimEars.cpp:831-842  <->  src/slic3r/GUI/Gizmos/GLGizmoSlaSupports.cpp:952-963  (RENAMED, weighted=1, line=0.666667)
  src/slic3r/GUI/Gizmos/GLGizmoBrimEars.cpp:821-826  <->  src/slic3r/GUI/Gizmos/GLGizmoSlaSupports.cpp:940-946  (EXACT, weighted=1, line=0.625)
  src/slic3r/GUI/Gizmos/GLGizmoHollow.cpp:339-348  <->  src/slic3r/GUI/Gizmos/GLGizmoSlaSupports.cpp:433-442  (EXACT, weighted=1, line=1)
  src/slic3r/GUI/Gizmos/GLGizmoFdmSupports.cpp:313-345  <->  src/slic3r/GUI/Gizmos/GLGizmoMmuSegmentation.cpp:712-743  (LITERAL, weighted=1, line=0.785714)
  src/slic3r/GUI/Gizmos/GLGizmoFdmSupports.cpp:287-288  <->  src/slic3r/GUI/Gizmos/GLGizmoMmuSegmentation.cpp:565-566  (EXACT, weighted=1, line=1)
  src/slic3r/GUI/AmsMappingPopup.cpp:1784-1787  <->  src/slic3r/GUI/Widgets/FanControl.cpp:944-947  (EXACT, weighted=1, line=1)
  src/slic3r/GUI/Gizmos/GLGizmoFdmSupports.cpp:287-288  <->  src/slic3r/GUI/Gizmos/GLGizmoSeam.cpp:241-242  (EXACT, weighted=1, line=1)
  src/slic3r/GUI/CalibrationWizardPresetPage.cpp:57-64  <->  src/slic3r/GUI/CalibrationWizardSavePage.cpp:1013-1020  (EXACT, weighted=1, line=1)
  src/slic3r/GUI/CalibrationWizardPresetPage.cpp:57-64  <->  src/slic3r/GUI/CalibrationWizardSavePage.cpp:1127-1134  (EXACT, weighted=1, line=1)
  src/slic3r/GUI/CalibrationWizardPresetPage.cpp:262-269  <->  src/slic3r/GUI/CalibrationWizardSavePage.cpp:157-164  (RENAMED, weighted=1, line=0.666667)
  src/slic3r/GUI/GCodeRenderer/LegacyRenderer.cpp:110-127  <->  src/slic3r/GUI/GUI_Preview.cpp:485-500  (EXACT, weighted=1, line=0.75)
  src/slic3r/GUI/GCodeRenderer/LegacyRenderer.cpp:365-377  <->  src/slic3r/GUI/GLCanvas3D.cpp:6932-6946  (LITERAL, weighted=1, line=0.833333)
  src/libslic3r/MinimumSpanningTree.cpp:14-14  <->  src/libslic3r/Support/TreeSupport.cpp:61-61  (EXACT, weighted=1, line=1)
  src/slic3r/GUI/Plater.cpp:18329-18345  <->  src/slic3r/GUI/Preferences.cpp:1806-1821  (STRUCTURAL, weighted=0.997827, line=0.5)
  src/libslic3r/Format/STEP.cpp:574-612  <->  src/libslic3r/Format/svg.cpp:343-380  (STRUCTURAL, weighted=0.996737, line=0.815789)
  src/libslic3r/Emboss.cpp:1197-1235  <->  src/slic3r/GUI/GuiTextShape.cpp:9-43  (STRUCTURAL, weighted=0.99673, line=0.571429)
  src/slic3r/GUI/Plater.cpp:17463-17491  <->  src/slic3r/Utils/CalibUtils.cpp:871-899  (STRUCTURAL, weighted=0.995958, line=0.8)
  src/libslic3r/CutUtils.cpp:237-254  <->  src/libslic3r/Model.cpp:2157-2174  (STRUCTURAL, weighted=0.995897, line=0.866667)
  src/slic3r/GUI/Gizmos/GLGizmoHollow.cpp:253-267  <->  src/slic3r/GUI/Gizmos/GLGizmoSlaSupports.cpp:342-356  (STRUCTURAL, weighted=0.995029, line=0.818182)
  src/libslic3r/ElephantFootCompensation.cpp:388-390  <->  src/libslic3r/GCode/AvoidCrossingPerimeters.cpp:1003-1005  (STRUCTURAL, weighted=0.994493, line=0.5)
  src/slic3r/GUI/Gizmos/GLGizmoMeasure.cpp:2210-2233  <->  src/slic3r/GUI/Gizmos/GLGizmoSeam.cpp:160-182  (STRUCTURAL, weighted=0.993563, line=0.857143)
  src/slic3r/GUI/Plater.cpp:18350-18357  <->  src/slic3r/GUI/Preferences.cpp:1826-1833  (STRUCTURAL, weighted=0.993475, line=0.555556)
  src/slic3r/GUI/HelioReleaseNote.cpp:197-226  <->  src/slic3r/GUI/ReleaseNote.cpp:2502-2530  (STRUCTURAL, weighted=0.99314, line=0.826087)
  src/slic3r/Utils/FontUtils.cpp:235-257  <->  src/slic3r/Utils/WxFontUtils.cpp:86-108  (STRUCTURAL, weighted=0.991395, line=0.666667)
  src/slic3r/GUI/Gizmos/GLGizmoFdmSupports.cpp:546-586  <->  src/slic3r/GUI/Gizmos/GLGizmoMmuSegmentation.cpp:476-515  (STRUCTURAL, weighted=0.991101, line=0.771429)
  src/libslic3r/Utils.hpp:118-131  <->  src/slic3r/GUI/GUI_App.cpp:211-224  (STRUCTURAL, weighted=0.987747, line=0.6)
  src/slic3r/GUI/Widgets/Button.cpp:409-416  <->  src/slic3r/GUI/Widgets/SideButton.cpp:331-343  (STRUCTURAL, weighted=0.986533, line=0.8)
  src/ag/warpcut/WarpCutCoordinator.cpp:15-26  <->  src/slic3r/GUI/Gizmos/GLGizmoWarpCut.cpp:69-80  (STRUCTURAL, weighted=0.976479, line=0.636364)
  src/ag/customcut/ColorCutCoordinator.cpp:18-29  <->  src/slic3r/GUI/Gizmos/GLGizmoWarpCut.cpp:69-80  (STRUCTURAL, weighted=0.976479, line=0.636364)
  src/slic3r/GUI/Auxiliary.cpp:791-808  <->  src/slic3r/GUI/Preferences.cpp:1257-1273  (STRUCTURAL, weighted=0.976332, line=0.631579)
  src/slic3r/GUI/GCodeRenderer/BaseRenderer.cpp:52-73  <->  src/slic3r/GUI/GCodeRenderer/LegacyRenderer.cpp:62-83  (STRUCTURAL, weighted=0.976314, line=0.75)
  src/slic3r/GUI/Gizmos/GLGizmoBrimEars.cpp:730-756  <->  src/slic3r/GUI/Gizmos/GLGizmoText.cpp:2474-2502  (STRUCTURAL, weighted=0.976007, line=0.769231)
  src/slic3r/GUI/SelectMachine.cpp:4631-4657  <->  src/slic3r/GUI/SyncAmsInfoDialog.cpp:2961-2983  (STRUCTURAL, weighted=0.971441, line=0.6)
  src/slic3r/GUI/Plater.cpp:1468-1471  <->  src/slic3r/GUI/Widgets/FanControl.cpp:944-947  (STRUCTURAL, weighted=0.969667, line=0.6)
  src/slic3r/GUI/AmsMappingPopup.cpp:1784-1787  <->  src/slic3r/GUI/Plater.cpp:1468-1471  (STRUCTURAL, weighted=0.969667, line=0.6)
  src/slic3r/GUI/AmsMappingPopup.cpp:1165-1168  <->  src/slic3r/GUI/Plater.cpp:1468-1471  (STRUCTURAL, weighted=0.969667, line=0.6)
  src/slic3r/GUI/AMSMaterialsSetting.cpp:2088-2091  <->  src/slic3r/GUI/Plater.cpp:1468-1471  (STRUCTURAL, weighted=0.969667, line=0.6)
  src/slic3r/GUI/AmsMappingPopup.cpp:2082-2085  <->  src/slic3r/GUI/Plater.cpp:1468-1471  (STRUCTURAL, weighted=0.969667, line=0.6)
  src/slic3r/GUI/AmsMappingPopup.cpp:1868-1871  <->  src/slic3r/GUI/Plater.cpp:1468-1471  (STRUCTURAL, weighted=0.969667, line=0.6)
  src/slic3r/GUI/AmsMappingPopup.cpp:1551-1554  <->  src/slic3r/GUI/Plater.cpp:1468-1471  (STRUCTURAL, weighted=0.969667, line=0.6)
  src/slic3r/GUI/MultiMachine.cpp:109-125  <->  src/slic3r/GUI/SendToPrinter.cpp:1348-1363  (STRUCTURAL, weighted=0.968203, line=0.785714)
  src/slic3r/GUI/Gizmos/GLGizmoFdmSupports.cpp:400-411  <->  src/slic3r/GUI/Gizmos/GLGizmoMmuSegmentation.cpp:913-923  (STRUCTURAL, weighted=0.966325, line=0.571429)
  src/slic3r/GUI/GUI.cpp:526-566  <->  src/slic3r/GUI/NotificationManager.cpp:74-114  (STRUCTURAL, weighted=0.963997, line=0.769231)
  src/slic3r/GUI/SelectMachine.cpp:3458-3530  <->  src/slic3r/GUI/SendToPrinter.cpp:136-210  (STRUCTURAL, weighted=0.959729, line=0.931818)
  src/slic3r/GUI/SendMultiMachinePage.cpp:1647-1720  <->  src/slic3r/GUI/SendToPrinter.cpp:136-210  (STRUCTURAL, weighted=0.959729, line=0.909091)
  src/slic3r/GUI/SelectMachine.cpp:4751-4765  <->  src/slic3r/GUI/SyncAmsInfoDialog.cpp:3098-3112  (STRUCTURAL, weighted=0.958307, line=0.6875)
  src/slic3r/GUI/SelectMachine.cpp:3978-3985  <->  src/slic3r/GUI/SyncAmsInfoDialog.cpp:2328-2334  (STRUCTURAL, weighted=0.955441, line=0.625)
  src/slic3r/GUI/Gizmos/GLGizmoBrimEars.cpp:460-463  <->  src/slic3r/GUI/Gizmos/GLGizmoSlaSupports.cpp:491-494  (STRUCTURAL, weighted=0.954731, line=0.6)
  src/slic3r/GUI/Gizmos/GLGizmoBrimEars.cpp:460-463  <->  src/slic3r/GUI/Gizmos/GLGizmoHollow.cpp:373-376  (STRUCTURAL, weighted=0.954731, line=0.6)
  src/slic3r/GUI/Gizmos/GLGizmoBrimEars.cpp:467-470  <->  src/slic3r/GUI/Gizmos/GLGizmoSlaSupports.cpp:498-501  (STRUCTURAL, weighted=0.954195, line=0.6)
  src/slic3r/GUI/Gizmos/GLGizmoBrimEars.cpp:467-470  <->  src/slic3r/GUI/Gizmos/GLGizmoHollow.cpp:380-383  (STRUCTURAL, weighted=0.954195, line=0.6)
  src/slic3r/GUI/Gizmos/GLGizmoHollow.cpp:71-92  <->  src/slic3r/GUI/Gizmos/GLGizmoSlaSupports.cpp:85-106  (STRUCTURAL, weighted=0.953818, line=0.7)
  src/slic3r/GUI/SendMultiMachinePage.cpp:1453-1473  <->  src/slic3r/GUI/SyncAmsInfoDialog.cpp:2755-2775  (STRUCTURAL, weighted=0.951912, line=0.666667)
  src/slic3r/GUI/SendMultiMachinePage.cpp:1453-1473  <->  src/slic3r/GUI/SyncAmsInfoDialog.cpp:2527-2547  (STRUCTURAL, weighted=0.951912, line=0.666667)
  src/libslic3r/Fill/Lightning/TreeNode.cpp:146-153  <->  src/libslic3r/Polygon.cpp:719-726  (STRUCTURAL, weighted=0.951776, line=0.777778)
  src/slic3r/GUI/Gizmos/GLGizmoColorCut.cpp:1502-1538  <->  src/slic3r/GUI/Gizmos/GLGizmoWarpCut.cpp:448-486  (STRUCTURAL, weighted=0.949373, line=0.875)
  src/slic3r/GUI/Jobs/PrintJob.cpp:53-61  <->  src/slic3r/GUI/Jobs/SendJob.cpp:39-44  (STRUCTURAL, weighted=0.94806, line=0.75)
  src/slic3r/GUI/GUI_App.cpp:1631-1671  <->  src/slic3r/GUI/NetworkTestDialog.cpp:958-994  (STRUCTURAL, weighted=0.944568, line=0.525)
  src/slic3r/GUI/SendToPrinter.cpp:90-106  <->  src/slic3r/GUI/SyncAmsInfoDialog.cpp:1619-1636  (STRUCTURAL, weighted=0.941103, line=0.555556)
  src/slic3r/GUI/MultiTaskManagerPage.cpp:240-248  <->  src/slic3r/GUI/SendMultiMachinePage.cpp:108-116  (STRUCTURAL, weighted=0.940944, line=0.777778)
  src/slic3r/GUI/MultiTaskManagerPage.cpp:933-947  <->  src/slic3r/GUI/SendMultiMachinePage.cpp:1225-1239  (STRUCTURAL, weighted=0.940602, line=0.636364)
  src/libslic3r/Format/3mf.cpp:1044-1101  <->  src/libslic3r/Format/bbs_3mf.cpp:2899-2956  (STRUCTURAL, weighted=0.940046, line=0.945946)
  src/libslic3r/Format/3mf.cpp:2909-2962  <->  src/libslic3r/Format/bbs_3mf.cpp:7681-7735  (STRUCTURAL, weighted=0.939173, line=0.975)
  src/libslic3r/ClipperUtils.hpp:248-252  <->  src/libslic3r/ClipperUtils.hpp:289-293  (STRUCTURAL, weighted=0.937784, line=0.666667)
  sandboxes/opencsg/Engine.cpp:394-429  <->  sandboxes/opencsg/ShaderCSGDisplay.cpp:28-60  (STRUCTURAL, weighted=0.931014, line=0.62963)
  src/slic3r/GUI/Preferences.cpp:451-493  <->  src/slic3r/GUI/SendMultiMachinePage.cpp:881-922  (STRUCTURAL, weighted=0.930892, line=0.675676)
  src/slic3r/Utils/OctoPrint.cpp:126-147  <->  src/slic3r/Utils/Repetier.cpp:59-75  (STRUCTURAL, weighted=0.924842, line=0.647059)
  src/slic3r/GUI/Widgets/SpinInput.cpp:27-31  <->  src/slic3r/GUI/Widgets/TextInput.cpp:29-34  (STRUCTURAL, weighted=0.92261, line=0.833333)
  src/slic3r/GUI/Gizmos/GLGizmoFuzzySkin.cpp:435-473  <->  src/slic3r/GUI/Gizmos/GLGizmoMmuSegmentation.cpp:476-515  (STRUCTURAL, weighted=0.922217, line=0.694444)
  src/slic3r/Utils/Duet.cpp:105-107  <->  src/slic3r/Utils/Repetier.cpp:140-142  (STRUCTURAL, weighted=0.919736, line=0.5)
  src/slic3r/Utils/MKS.cpp:97-99  <->  src/slic3r/Utils/OctoPrint.cpp:232-234  (STRUCTURAL, weighted=0.919736, line=0.5)
  src/slic3r/Utils/AstroBox.cpp:129-131  <->  src/slic3r/Utils/Duet.cpp:105-107  (STRUCTURAL, weighted=0.919736, line=0.5)
  src/slic3r/Utils/AstroBox.cpp:129-131  <->  src/slic3r/Utils/MKS.cpp:97-99  (STRUCTURAL, weighted=0.919736, line=0.5)
  src/slic3r/Utils/MKS.cpp:97-99  <->  src/slic3r/Utils/Repetier.cpp:140-142  (STRUCTURAL, weighted=0.919736, line=0.5)
  src/slic3r/Utils/Duet.cpp:105-107  <->  src/slic3r/Utils/OctoPrint.cpp:232-234  (STRUCTURAL, weighted=0.919736, line=0.5)
  src/slic3r/Utils/Duet.cpp:105-107  <->  src/slic3r/Utils/FlashAir.cpp:134-136  (STRUCTURAL, weighted=0.919736, line=0.5)
  src/slic3r/Utils/Duet.cpp:105-107  <->  src/slic3r/Utils/FlashAir.cpp:113-115  (STRUCTURAL, weighted=0.919736, line=0.5)
  src/slic3r/Utils/Duet.cpp:105-107  <->  src/slic3r/Utils/FlashAir.cpp:163-165  (STRUCTURAL, weighted=0.919736, line=0.5)
  src/libslic3r/CutUtils.cpp:53-68  <->  src/libslic3r/Model.cpp:1119-1132  (STRUCTURAL, weighted=0.91958, line=0.733333)
  src/slic3r/GUI/Gizmos/GLGizmoSVG.cpp:1985-2062  <->  src/slic3r/GUI/Gizmos/GLGizmoText.cpp:1129-1204  (STRUCTURAL, weighted=0.917965, line=0.584416)
  src/slic3r/GUI/MultiMachinePage.cpp:208-218  <->  src/slic3r/GUI/SendMultiMachinePage.cpp:121-133  (STRUCTURAL, weighted=0.907076, line=0.9)
  src/slic3r/GUI/Gizmos/GLGizmoFdmSupports.cpp:647-665  <->  src/slic3r/GUI/Gizmos/GLGizmoSeam.cpp:421-435  (STRUCTURAL, weighted=0.906778, line=0.75)
  src/slic3r/GUI/GUI_App.cpp:5789-5802  <->  src/slic3r/Utils/BBLUtil.cpp:35-50  (STRUCTURAL, weighted=0.900995, line=0.642857)
  src/slic3r/GUI/Gizmos/GLGizmoAssembly.cpp:63-66  <->  src/slic3r/GUI/Gizmos/GLGizmoMeasure.cpp:507-510  (STRUCTURAL, weighted=0.893998, line=0.6)
  src/slic3r/GUI/Gizmos/GLGizmoBrimEars.cpp:63-81  <->  src/slic3r/GUI/Gizmos/GLGizmoSlaSupports.cpp:85-106  (STRUCTURAL, weighted=0.891464, line=0.55)
  src/slic3r/GUI/Gizmos/GLGizmoFuzzySkin.cpp:500-527  <->  src/slic3r/GUI/Gizmos/GLGizmoSeam.cpp:442-466  (STRUCTURAL, weighted=0.889459, line=0.791667)
  src/slic3r/GUI/ObjColorDialog.cpp:1175-1186  <->  src/slic3r/GUI/SendToPrinter.cpp:1604-1615  (STRUCTURAL, weighted=0.889349, line=0.692308)
  src/slic3r/GUI/SendMultiMachinePage.cpp:1020-1070  <->  src/slic3r/GUI/SyncAmsInfoDialog.cpp:2045-2104  (STRUCTURAL, weighted=0.889015, line=0.529412)
  src/slic3r/GUI/Gizmos/GLGizmoFdmSupports.cpp:186-214  <->  src/slic3r/GUI/Gizmos/GLGizmoSeam.cpp:126-154  (STRUCTURAL, weighted=0.884073, line=0.909091)
  src/libslic3r/Emboss.cpp:271-283  <->  src/slic3r/Utils/FontUtils.cpp:77-89  (STRUCTURAL, weighted=0.883945, line=0.909091)
  src/slic3r/GUI/Widgets/SpinInput.cpp:160-170  <->  src/slic3r/GUI/Widgets/TextInput.cpp:198-206  (STRUCTURAL, weighted=0.882216, line=0.818182)
  src/slic3r/GUI/Gizmos/GLGizmoAdvancedCut.cpp:1399-1411  <->  src/slic3r/GUI/Gizmos/GLGizmoRotate.cpp:332-346  (STRUCTURAL, weighted=0.880992, line=0.5)
  src/slic3r/GUI/Gizmos/GLGizmoColorCut.cpp:1846-1858  <->  src/slic3r/GUI/Gizmos/GLGizmoRotate.cpp:332-346  (STRUCTURAL, weighted=0.880992, line=0.5)
  src/slic3r/GUI/Gizmos/GLGizmoBallEraser.cpp:834-845  <->  src/slic3r/GUI/Gizmos/GLGizmoWarpCut.cpp:69-80  (STRUCTURAL, weighted=0.877543, line=0.8)
