scanned 417 files, 3303 fragments, 75226 candidate pairs
  GWToolboxdll/Windows/CompletionWindow.cpp:3145-3155  <->  GWToolboxdll/Windows/CompletionWindow.cpp:3199-3209  (STRUCTURAL, weighted=0.78244, line=0.8)
  GWToolboxdll/Windows/GWMarketWindow.cpp:793-796  <->  GWToolboxdll/Windows/GWMarketWindow.cpp:809-814  (STRUCTURAL, weighted=0.776902, line=0.6)
  GWToolboxdll/Windows/GWMarketWindow.cpp:785-788  <->  GWToolboxdll/Windows/GWMarketWindow.cpp:809-814  (STRUCTURAL, weighted=0.776902, line=0.6)
  GWToolboxdll/Windows/PartySearchWindow.cpp:819-839  <->  GWToolboxdll/Windows/TradeWindow.cpp:788-811  (STRUCTURAL, weighted=0.769085, line=0.666667)
  GWToolboxdll/Windows/CompletionWindow.cpp:2322-2341  <->  GWToolboxdll/Windows/CompletionWindow.cpp:2395-2414  (STRUCTURAL, weighted=0.768699, line=0.578947)
  GWToolboxdll/Windows/CompletionWindow.cpp:2322-2341  <->  GWToolboxdll/Windows/CompletionWindow.cpp:2418-2437  (STRUCTURAL, weighted=0.768699, line=0.578947)
  GWToolboxdll/Utils/TeamBuildEncoder.cpp:204-212  <->  GWToolboxdll/Utils/TeamBuildEncoder.cpp:619-627  (STRUCTURAL, weighted=0.752575, line=0.5)
  GWToolboxdll/Utils/TextUtils.cpp:83-86  <->  GWToolboxdll/Utils/TextUtils.cpp:97-100  (STRUCTURAL, weighted=0.751298, line=0.6)
  GWToolboxdll/Windows/CompletionWindow.cpp:2349-2372  <->  GWToolboxdll/Windows/CompletionWindow.cpp:2418-2437  (STRUCTURAL, weighted=0.746295, line=0.6)
  GWToolboxdll/Windows/CompletionWindow.cpp:2349-2372  <->  GWToolboxdll/Windows/CompletionWindow.cpp:2395-2414  (STRUCTURAL, weighted=0.746295, line=0.6)
  GWToolboxdll/Windows/MaterialsWindow.cpp:742-747  <->  GWToolboxdll/Windows/MaterialsWindow.cpp:776-781  (STRUCTURAL, weighted=0.737456, line=0.5)
  GWToolboxdll/Modules/ObserverModule.cpp:834-837  <->  GWToolboxdll/Modules/ObserverModule.cpp:875-878  (STRUCTURAL, weighted=0.73419, line=0.6)
  GWToolboxdll/Modules/ObserverModule.cpp:875-878  <->  GWToolboxdll/Modules/ObserverModule.cpp:899-902  (STRUCTURAL, weighted=0.73419, line=0.6)
  GWToolboxdll/Utils/TeamBuild.cpp:957-966  <->  GWToolboxdll/Utils/TeamBuild.cpp:974-983  (STRUCTURAL, weighted=0.73203, line=0.5)
  GWToolboxdll/Windows/CompletionWindow.cpp:2322-2341  <->  GWToolboxdll/Windows/CompletionWindow.cpp:2349-2372  (STRUCTURAL, weighted=0.718993, line=0.52381)
  GWToolboxdll/Unused/GWDatBrowser/xentax.cpp:261-283  <->  GWToolboxdll/Unused/GWDatBrowser/xentax.cpp:341-365  (STRUCTURAL, weighted=0.717852, line=0.695652)
  GWToolboxdll/Unused/GWDatBrowser/AtexReader.cpp:108-110  <->  GWToolboxdll/Unused/GWDatBrowser/AtexReader.cpp:168-170  (STRUCTURAL, weighted=0.712424, line=0.5)
  GWToolboxdll/Utils/TextUtils.cpp:83-86  <->  GWToolboxdll/Utils/TextUtils.cpp:104-107  (STRUCTURAL, weighted=0.702814, line=0.6)
  GWToolboxdll/Windows/CompletionWindow.cpp:2295-2314  <->  GWToolboxdll/Windows/CompletionWindow.cpp:2322-2341  (STRUCTURAL, weighted=0.680404, line=0.5)
  GWToolboxdll/Windows/ObserverPartyWindow.cpp:261-267  <->  GWToolboxdll/Windows/ObserverPartyWindow.cpp:283-289  (STRUCTURAL, weighted=0.658797, line=0.5)
  GWToolbox/Registry.cpp:33-48  <->  GWToolbox/Registry.cpp:77-93  (STRUCTURAL, weighted=0.653434, line=0.55)
  GWToolboxdll/Windows/CompletionWindow.cpp:989-1003  <->  GWToolboxdll/Windows/CompletionWindow.cpp:1171-1185  (STRUCTURAL, weighted=0.645821, line=0.75)
  GWToolboxdll/sha1.cpp:66-67  <->  GWToolboxdll/sha1.cpp:73-75  (STRUCTURAL, weighted=0.641549, line=0.666667)
  GWToolboxdll/Modules/ToastNotifications.cpp:83-94  <->  GWToolboxdll/Modules/ToastNotifications.cpp:106-116  (STRUCTURAL, weighted=0.63675, line=0.545455)
  Core/EmbeddedResource.h:19-31  <->  Core/EmbeddedResource.h:53-65  (STRUCTURAL, weighted=0.636364, line=0.818182)
  plugins/Base/PluginUtils.cpp:195-202  <->  plugins/Base/PluginUtils.cpp:215-218  (STRUCTURAL, weighted=0.624667, line=0.5)
  plugins/Base/PluginUtils.cpp:183-190  <->  plugins/Base/PluginUtils.cpp:207-210  (STRUCTURAL, weighted=0.620651, line=0.5)
  GWToolboxdll/Modules/ObserverModule.cpp:1938-1944  <->  GWToolboxdll/Modules/ObserverModule.cpp:1951-1962  (STRUCTURAL, weighted=0.618653, line=0.5)
  plugins/Base/PluginUtils.cpp:492-507  <->  plugins/Base/PluginUtils.cpp:540-557  (STRUCTURAL, weighted=0.616067, line=0.5)
  GWToolboxdll/Utils/TextUtils.cpp:188-195  <->  GWToolboxdll/Utils/TextUtils.cpp:208-211  (STRUCTURAL, weighted=0.610401, line=0.5)
  GWToolboxdll/Utils/TextUtils.cpp:176-183  <->  GWToolboxdll/Utils/TextUtils.cpp:200-203  (STRUCTURAL, weighted=0.608878, line=0.5)
  GWToolboxdll/Unused/GWDatBrowser/AtexReader.cpp:52-90  <->  GWToolboxdll/Unused/GWDatBrowser/AtexReader.cpp:181-228  (STRUCTURAL, weighted=0.555974, line=0.511111)
  GWToolboxdll/Unused/GWDatBrowser/AtexReader.cpp:121-149  <->  GWToolboxdll/Unused/GWDatBrowser/AtexReader.cpp:181-228  (STRUCTURAL, weighted=0.511709, line=0.55)
  GWToolboxdll/Unused/GWDatBrowser/AtexReader.cpp:52-90  <->  GWToolboxdll/Unused/GWDatBrowser/AtexReader.cpp:121-149  (STRUCTURAL, weighted=0.510927, line=0.647059)
